year,manufacturer,fuelType,name,transmission,engine,mileage,listingPrice,variant,age
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"19,186 km",3375000.0,Mira,3.0
2021.0,Nissan,Hybrid,Nissan Note 2021 for sale in Karachi,Automatic,1200cc,"86,642 km",5350000.0,Note,4.0
2019.0,Nissan,Petrol,Nissan Note 2019 for sale in Karachi,Automatic,1198cc,"91,250 km",4500000.0,Note,6.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1300cc,"90,000 km",3500000.0,Corolla,8.0
2004.0,Hyundai,Petrol,Hyundai Santro 2004 for sale in Karachi,Manual,1000cc,"160,000 km",740000.0,Santro,21.0
2021.0,Hyundai,Petrol,Hyundai Tucson 2021 for sale in Karachi,Automatic,2000cc,"46,000 km",7200000.0,Tucson,4.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"77,000 km",6175000.0,Civic,4.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1300cc,"83,000 km",3850000.0,Corolla,8.0
2014.0,Suzuki,Petrol,Suzuki Wagon R 2014 for sale in Karachi,Automatic,660cc,"145,000 km",2250000.0,Wagon R,11.0
2018.0,Nissan,Petrol,Nissan Clipper 2018 for sale in Karachi,Automatic,660cc,"195,000 km",2475000.0,Clipper,7.0
2018.0,Daihatsu,Petrol,Daihatsu Boon 2018 for sale in Karachi,Automatic,1000cc,120 km,3500000.0,Boon,7.0
2017.0,Toyota,Hybrid,Toyota Aqua 2017 for sale in Karachi,Automatic,1500cc,"164,024 km",3950000.0,Aqua,8.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"30,000 km",4400000.0,Civic,8.0
2011.0,Toyota,Diesel,Toyota Hilux 2011 for sale in Karachi,Automatic,3000cc,"85,000 km",6750000.0,Hilux,14.0
2023.0,Daihatsu,Petrol,Daihatsu Mira 2023 for sale in Karachi,Automatic,660cc,"8,400 km",3990000.0,Mira,2.0
2025.0,Honda,Petrol,Honda City 2025 for sale in Karachi,Automatic,1200cc,"10,000 km",4650000.0,City,0.0
2021.0,Nissan,Electric,Nissan Leaf 2021 for sale in Karachi,Automatic,cc,"37,000 km",7500000.0,Leaf,4.0
2009.0,Honda,Petrol,Honda Civic 2009 for sale in Karachi,Automatic,1800cc,"112,000 km",2300000.0,Civic,16.0
2011.0,Suzuki,Petrol,Suzuki Alto 2011 for sale in Karachi,Manual,1000cc,"94,000 km",1075000.0,Alto,14.0
2021.0,Daihatsu,Petrol,Daihatsu Hijet 2021 for sale in Karachi,Automatic,660cc,"87,000 km",2375000.0,Hijet,4.0
2018.0,Suzuki,Petrol,Suzuki Wagon R 2018 for sale in Karachi,Manual,1000cc,"77,000 km",2240000.0,Wagon R,7.0
2011.0,Toyota,Petrol,Toyota Corolla 2011 for sale in Karachi,Manual,1300cc,"200,000 km",2150000.0,Corolla,14.0
2021.0,Toyota,Petrol,Toyota Yaris Hatchback 2021 for sale in Karachi,Automatic,1000cc,"127,000 km",4300000.0,Yaris Hatchback,4.0
2010.0,Daihatsu,Petrol,Daihatsu Cuore 2010 for sale in Karachi,Manual,800cc,"98,556 km",930000.0,Cuore,15.0
2015.0,Honda,Petrol,Honda City 2015 for sale in Karachi,Automatic,1300cc,"120,000 km",3100000.0,City,10.0
2022.0,Toyota,Petrol,Toyota Passo 2022 for sale in Karachi,Automatic,1000cc,"19,000 km",4100000.0,Passo,3.0
2013.0,Toyota,Petrol,Toyota Passo 2013 for sale in Karachi,Automatic,1000cc,"74,000 km",2495000.0,Passo,12.0
2014.0,Toyota,Petrol,Toyota Vitz 2014 for sale in Karachi,Automatic,1000cc,"98,030 km",2650000.0,Vitz,11.0
2004.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2004 for sale in Karachi,Automatic,1800cc,"103,456 km",3875000.0,Benz E Class,21.0
2023.0,Toyota,Diesel,Toyota Fortuner 2023 for sale in Karachi,Automatic,2800cc,"24,000 km",17600000.0,Fortuner,2.0
2018.0,Nissan,Petrol,Nissan Clipper 2018 for sale in Karachi,Automatic,660cc,"71,821 km",2500000.0,Clipper,7.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"37,000 km",6460000.0,Civic,4.0
2023.0,Honda,Petrol,Honda Civic 2023 for sale in Karachi,Automatic,1500cc,"33,000 km",8250000.0,Civic,2.0
2018.0,Honda,Petrol,Honda Civic 2018 for sale in Karachi,Automatic,1800cc,"63,000 km",5150000.0,Civic,7.0
2019.0,Honda,Petrol,Honda Civic 2019 for sale in Karachi,Automatic,1800cc,"74,000 km",5000000.0,Civic,6.0
2011.0,Nissan,Petrol,Nissan Juke 2011 for sale in Karachi,Automatic,1500cc,"128,000 km",3050000.0,Juke,14.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1600cc,"115,000 km",3850000.0,Corolla,8.0
2016.0,Lexus,Petrol,Lexus LX Series 2016 for sale in Karachi,Automatic,5700cc,"13,000 km",52000000.0,LX Series,9.0
2025.0,Changan,Petrol,Changan Oshan X7 2025 for sale in Karachi,Automatic,1500cc,"18,000 km",8600000.0,Oshan X7,0.0
1997.0,Daihatsu,Petrol,Daihatsu Terios 1997 for sale in Karachi,Automatic,1300cc,"100,000 km",1600000.0,Terios,28.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1600cc,"70,000 km",4650000.0,Corolla,6.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1800cc,"65,000 km",5000000.0,Corolla,7.0
2018.0,Toyota,Hybrid,Toyota C-HR 2018 for sale in Karachi,Automatic,1800cc,"150,000 km",7000000.0,C-HR,7.0
2016.0,Honda,Petrol,Honda Freed 2016 for sale in Karachi,Automatic,1500cc,"110,000 km",4500000.0,Freed,9.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Manual,1300cc,"60,352 km",4325000.0,Corolla,7.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1300cc,"119,634 km",4550000.0,Corolla,7.0
2020.0,Daihatsu,Petrol,Daihatsu Hijet 2020 for sale in Karachi,Automatic,660cc,"88,863 km",2300000.0,Hijet,5.0
2021.0,Suzuki,Hybrid,Suzuki Wagon R 2021 for sale in Karachi,Automatic,660cc,"29,576 km",3650000.0,Wagon R,4.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"19,186 km",3375000.0,Mira,3.0
2021.0,Nissan,Hybrid,Nissan Note 2021 for sale in Karachi,Automatic,1200cc,"86,642 km",5350000.0,Note,4.0
2023.0,Honda,Petrol,Honda HR-V 2023 for sale in Karachi,Automatic,1500cc,"49,782 km",5850000.0,HR-V,2.0
1998.0,Honda,Petrol,Honda Civic 1998 for sale in Karachi,Manual,1500cc,"200,000 km",910000.0,Civic,27.0
2021.0,KIA,Petrol,KIA Sorento 2021 for sale in Karachi,Automatic,2400cc,"104,000 km",7300000.0,Sorento,4.0
2024.0,Honda,Petrol,Honda BR-V 2024 for sale in Karachi,Automatic,1500cc,"20,000 km",5975000.0,BR-V,1.0
2019.0,Nissan,Petrol,Nissan Note 2019 for sale in Karachi,Automatic,1198cc,"91,250 km",4500000.0,Note,6.0
2009.0,Suzuki,Petrol,Suzuki Ravi 2009 for sale in Karachi,Manual,800cc,"25,000 km",600000.0,Ravi,16.0
2023.0,Suzuki,Petrol,Suzuki Alto 2023 for sale in Karachi,Manual,660cc,"22,000 km",2475000.0,Alto,2.0
2018.0,Mercedes Benz,Petrol,Mercedes Benz C Class 2018 for sale in Karachi,Automatic,1600cc,"48,200 km",13800000.0,Benz C Class,7.0
2014.0,Audi,Petrol,Audi A4 2014 for sale in Karachi,Automatic,1800cc,"48,000 km",6500000.0,A4,11.0
2021.0,Toyota,Petrol,Toyota Fortuner 2021 for sale in Karachi,Automatic,2700cc,"53,678 km",11800000.0,Fortuner,4.0
2015.0,Honda,Petrol,Honda City 2015 for sale in Karachi,Automatic,1300cc,"135,564 km",3135000.0,City,10.0
2023.0,Suzuki,Petrol,Suzuki Alto 2023 for sale in Karachi,Manual,660cc,"28,405 km",2575000.0,Alto,2.0
2013.0,Suzuki,Petrol,Suzuki Bolan 2013 for sale in Karachi,Manual,800cc,"68,166 km",750000.0,Bolan,12.0
2024.0,Changan,Petrol,Changan Oshan X7 2024 for sale in Karachi,Automatic,1500cc,"31,694 km",8350000.0,Oshan X7,1.0
2010.0,Suzuki,Petrol,Suzuki Alto 2010 for sale in Karachi,Automatic,660cc,"25,000 km",1350000.0,Alto,15.0
2023.0,Daihatsu,Petrol,Daihatsu Mira 2023 for sale in Karachi,Automatic,660cc,"7,200 km",3975000.0,Mira,2.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Automatic,1600cc,"75,023 km",3350000.0,Corolla,13.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"43,874 km",6200000.0,Raize,5.0
2020.0,Honda,Petrol,Honda City 2020 for sale in Karachi,Manual,1300cc,"39,000 km",3475000.0,City,5.0
2013.0,Toyota,Petrol,Toyota Passo 2013 for sale in Karachi,Automatic,1000cc,"74,000 km",2495000.0,Passo,12.0
2024.0,Daihatsu,Petrol,Daihatsu Wake 2024 for sale in Karachi,Automatic,660cc,"90,000 km",3200000.0,Wake,1.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"95,000 km",3650000.0,Mira,3.0
2012.0,Suzuki,Petrol,Suzuki Swift 2012 for sale in Karachi,Manual,1300cc,"86,000 km",1850000.0,Swift,13.0
2014.0,Toyota,Petrol,Toyota Vitz 2014 for sale in Karachi,Automatic,1000cc,"98,030 km",2650000.0,Vitz,11.0
1998.0,Suzuki,Petrol,Suzuki Margalla 1998 for sale in Karachi,Manual,1300cc,"550,000 km",660000.0,Margalla,27.0
2004.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2004 for sale in Karachi,Automatic,1800cc,"103,456 km",3875000.0,Benz E Class,21.0
2014.0,Mitsubishi,Petrol,Mitsubishi Ek Wagon 2014 for sale in Karachi,Automatic,660cc,"105,000 km",2050000.0,Ek Wagon,11.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1300cc,"148,000 km",3600000.0,Corolla,8.0
2006.0,Suzuki,Petrol,Suzuki Liana 2006 for sale in Karachi,Manual,1300cc,"95,000 km",1050000.0,Liana,19.0
2018.0,Suzuki,Petrol,Suzuki Mehran 2018 for sale in Karachi,Manual,796cc,"55,852 km",1350000.0,Mehran,7.0
2006.0,Suzuki,CNG,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"58,000 km",700000.0,Cultus,19.0
2006.0,Daihatsu,Petrol,Daihatsu Cuore 2006 for sale in Karachi,Automatic,1500cc,"180,000 km",980000.0,Cuore,19.0
2016.0,Toyota,Petrol,Toyota Prius 2016 for sale in Karachi,Automatic,1800cc,"100,000 km",4300000.0,Prius,9.0
1996.0,Suzuki,Petrol,Suzuki Khyber 1996 for sale in Karachi,Manual,1000cc,"150,000 km",365000.0,Khyber,29.0
2015.0,Toyota,Petrol,Toyota Corolla 2015 for sale in Karachi,Automatic,1800cc,"82,000 km",4100000.0,Corolla,10.0
2023.0,Toyota,Diesel,Toyota Fortuner 2023 for sale in Karachi,Automatic,2800cc,"24,000 km",17600000.0,Fortuner,2.0
2018.0,Nissan,Petrol,Nissan Clipper 2018 for sale in Karachi,Automatic,660cc,"71,821 km",2500000.0,Clipper,7.0
2006.0,Suzuki,Petrol,Suzuki Liana 2006 for sale in Karachi,Manual,1300cc,"100,000 km",1000000.0,Liana,19.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"37,000 km",6460000.0,Civic,4.0
2023.0,Honda,Petrol,Honda Civic 2023 for sale in Karachi,Automatic,1500cc,"33,000 km",8250000.0,Civic,2.0
2013.0,Suzuki,Petrol,Suzuki Alto 2013 for sale in Karachi,Automatic,660cc,"85,000 km",1895000.0,Alto,12.0
2018.0,Honda,Petrol,Honda Civic 2018 for sale in Karachi,Automatic,1800cc,"63,000 km",5150000.0,Civic,7.0
2005.0,Honda,Petrol,Honda City 2005 for sale in Karachi,Automatic,1300cc,200 km,1650000.0,City,20.0
2019.0,Honda,Petrol,Honda Civic 2019 for sale in Karachi,Automatic,1800cc,"74,000 km",5000000.0,Civic,6.0
2019.0,Nissan,Hybrid,Nissan Note 2019 for sale in Karachi,Automatic,1198cc,"132,682 km",4150000.0,Note,6.0
2021.0,Honda,Petrol,Honda City 2021 for sale in Karachi,Automatic,1300cc,"45,875 km",4150000.0,City,4.0
2020.0,Daihatsu,Petrol,Daihatsu Rocky 2020 for sale in Karachi,Automatic,1000cc,"31,950 km",5650000.0,Rocky,5.0
2012.0,Suzuki,Petrol,Suzuki Cultus 2012 for sale in Karachi,Manual,1000cc,"83,745 km",1260000.0,Cultus,13.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"38,082 km",6350000.0,Civic,4.0
2025.0,KIA,Petrol,KIA Sportage 2025 for sale in Karachi,Automatic,2000cc,"3,372 km",8700000.0,Sportage,0.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"37,437 km",4450000.0,Yaris Hatchback,3.0
2022.0,Honda,Petrol,Honda BR-V 2022 for sale in Karachi,Automatic,1500cc,"15,000 km",5700000.0,BR-V,3.0
2011.0,Toyota,Petrol,Toyota Prado 2011 for sale in Karachi,Automatic,2700cc,"85,374 km",15300000.0,Prado,14.0
2021.0,Suzuki,Petrol,Suzuki Alto 2021 for sale in Karachi,Manual,660cc,"36,000 km",2375000.0,Alto,4.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1800cc,"116,612 km",4980000.0,Corolla,7.0
2023.0,Toyota,Diesel,Toyota Hilux 2023 for sale in Karachi,Automatic,2400cc,"45,016 km",15000000.0,Hilux,2.0
2018.0,Mercedes Benz,Petrol,Mercedes Benz C Class 2018 for sale in Karachi,Automatic,1600cc,"48,200 km",13800000.0,Benz C Class,7.0
2014.0,Audi,Petrol,Audi A4 2014 for sale in Karachi,Automatic,1800cc,"48,000 km",6500000.0,A4,11.0
2021.0,Toyota,Petrol,Toyota Fortuner 2021 for sale in Karachi,Automatic,2700cc,"53,678 km",11800000.0,Fortuner,4.0
2021.0,Suzuki,Petrol,Suzuki Swift 2021 for sale in Karachi,Automatic,1300cc,"49,500 km",3050000.0,Swift,4.0
2013.0,Suzuki,Petrol,Suzuki Bolan 2013 for sale in Karachi,Manual,800cc,"75,000 km",940000.0,Bolan,12.0
2013.0,Daihatsu,Petrol,Daihatsu Hijet 2013 for sale in Karachi,Automatic,660cc,"115,300 km",1475000.0,Hijet,12.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"32,500 km",2550000.0,Alto,3.0
2014.0,Mitsubishi,Petrol,Mitsubishi EK Custom 2014 for sale in Karachi,Automatic,660cc,"99,000 km",2300000.0,EK Custom,11.0
2015.0,Honda,Petrol,Honda City 2015 for sale in Karachi,Automatic,1300cc,"135,564 km",3135000.0,City,10.0
2023.0,Suzuki,Petrol,Suzuki Alto 2023 for sale in Karachi,Manual,660cc,"28,405 km",2575000.0,Alto,2.0
2013.0,Suzuki,Petrol,Suzuki Bolan 2013 for sale in Karachi,Manual,800cc,"68,166 km",750000.0,Bolan,12.0
2024.0,Changan,Petrol,Changan Oshan X7 2024 for sale in Karachi,Automatic,1500cc,"31,694 km",8350000.0,Oshan X7,1.0
2015.0,Toyota,Hybrid,Toyota Aqua 2015 for sale in Karachi,Automatic,1500cc,"168,000 km",4000000.0,Aqua,10.0
2005.0,Suzuki,Petrol,Suzuki Mehran 2005 for sale in Karachi,Manual,800cc,"10,000 km",485000.0,Mehran,20.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Automatic,660cc,"7,000 km",3200000.0,Alto,0.0
2001.0,Suzuki,LPG,Suzuki Cultus 2001 for sale in Karachi,Manual,1000cc,"70,830 km",650000.0,Cultus,24.0
2022.0,Honda,Petrol,Honda N One 2022 for sale in Karachi,Automatic,660cc,"5,000 km",4450000.0,N One,3.0
2010.0,Suzuki,Petrol,Suzuki Alto 2010 for sale in Karachi,Automatic,660cc,"25,000 km",1350000.0,Alto,15.0
2023.0,Daihatsu,Petrol,Daihatsu Mira 2023 for sale in Karachi,Automatic,660cc,"7,200 km",3975000.0,Mira,2.0
2019.0,Suzuki,Petrol,Suzuki Bolan 2019 for sale in Karachi,Manual,800cc,"50,000 km",900000.0,Bolan,6.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Automatic,1600cc,"75,023 km",3350000.0,Corolla,13.0
2015.0,Honda,Hybrid,Honda Vezel 2015 for sale in Karachi,Automatic,1500cc,"148,000 km",4300000.0,Vezel,10.0
2015.0,Suzuki,Petrol,Suzuki Wagon R 2015 for sale in Karachi,Manual,1000cc,"155,236 km",1870000.0,Wagon R,10.0
2022.0,Changan,Petrol,Changan Oshan X7 2022 for sale in Karachi,Automatic,1500cc,"30,276 km",7500000.0,Oshan X7,3.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1600cc,"79,367 km",4530000.0,Corolla,6.0
2017.0,Mazda,Petrol,Mazda Scrum Van 2017 for sale in Karachi,Automatic,660cc,"98,067 km",2500000.0,Scrum Van,8.0
2007.0,Toyota,Petrol,Toyota Belta 2007 for sale in Karachi,Automatic,1000cc,"136,869 km",1890000.0,Belta,18.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"59,000 km",5600000.0,Civic,4.0
2022.0,Toyota,Petrol,Toyota Roomy 2022 for sale in Karachi,Automatic,1000cc,"18,383 km",3700000.0,Roomy,3.0
2007.0,Daihatsu,Petrol,Daihatsu Move 2007 for sale in Karachi,Automatic,660cc,"140,153 km",1500000.0,Move,18.0
2015.0,Toyota,Petrol,Toyota Passo 2015 for sale in Karachi,Automatic,1000cc,"64,129 km",2800000.0,Passo,10.0
2022.0,Toyota,Petrol,Toyota Fortuner 2022 for sale in Karachi,Automatic,2700cc,"39,639 km",14000000.0,Fortuner,3.0
2021.0,Suzuki,Petrol,Suzuki Cultus 2021 for sale in Karachi,Automatic,1000cc,"43,551 km",3250000.0,Cultus,4.0
2012.0,Toyota,Hybrid,Toyota Prius 2012 for sale in Karachi,Automatic,1800cc,"145,000 km",3800000.0,Prius,13.0
2018.0,Suzuki,Petrol,Suzuki Cultus 2018 for sale in Karachi,Manual,1000cc,"96,000 km",2200000.0,Cultus,7.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"43,874 km",6200000.0,Raize,5.0
2020.0,Honda,Petrol,Honda City 2020 for sale in Karachi,Manual,1300cc,"39,000 km",3475000.0,City,5.0
2019.0,Nissan,Hybrid,Nissan Note 2019 for sale in Karachi,Automatic,1198cc,"132,682 km",4150000.0,Note,6.0
2021.0,Honda,Petrol,Honda City 2021 for sale in Karachi,Automatic,1300cc,"45,875 km",4150000.0,City,4.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Manual,1300cc,"180,000 km",3350000.0,Corolla,9.0
2020.0,Daihatsu,Petrol,Daihatsu Rocky 2020 for sale in Karachi,Automatic,1000cc,"31,950 km",5650000.0,Rocky,5.0
2012.0,Suzuki,Petrol,Suzuki Cultus 2012 for sale in Karachi,Manual,1000cc,"83,745 km",1260000.0,Cultus,13.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Manual,1300cc,"85,000 km",2900000.0,Corolla,11.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"38,082 km",6350000.0,Civic,4.0
2025.0,KIA,Petrol,KIA Sportage 2025 for sale in Karachi,Automatic,2000cc,"3,372 km",8700000.0,Sportage,0.0
2012.0,Suzuki,Petrol,Suzuki Alto 2012 for sale in Karachi,Manual,1000cc,"100,000 km",1150000.0,Alto,13.0
2013.0,Toyota,Petrol,Toyota Vitz 2013 for sale in Karachi,Automatic,1000cc,"92,531 km",2650000.0,Vitz,12.0
1990.0,Honda,Petrol,Honda Civic 1990 for sale in Karachi,Manual,1600cc,"45,000 km",670000.0,Civic,35.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"37,437 km",4450000.0,Yaris Hatchback,3.0
2022.0,Honda,Petrol,Honda BR-V 2022 for sale in Karachi,Automatic,1500cc,"15,000 km",5700000.0,BR-V,3.0
2015.0,Suzuki,Petrol,Suzuki Cultus 2015 for sale in Karachi,Manual,1000cc,"80,000 km",1525000.0,Cultus,10.0
2011.0,Toyota,Petrol,Toyota Prado 2011 for sale in Karachi,Automatic,2700cc,"85,374 km",15300000.0,Prado,14.0
2021.0,Suzuki,Petrol,Suzuki Alto 2021 for sale in Karachi,Manual,660cc,"36,000 km",2375000.0,Alto,4.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1800cc,"116,612 km",4980000.0,Corolla,7.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Automatic,1600cc,"800,000 km",3000000.0,Corolla,13.0
2007.0,Toyota,Petrol,Toyota Corolla Axio 2007 for sale in Karachi,Automatic,1500cc,"123,000 km",3050000.0,Corolla Axio,18.0
2023.0,Toyota,Diesel,Toyota Hilux 2023 for sale in Karachi,Automatic,2400cc,"45,016 km",15000000.0,Hilux,2.0
2013.0,Toyota,Hybrid,Toyota Prius 2013 for sale in Karachi,Automatic,1800cc,"175,000 km",4150000.0,Prius,12.0
2021.0,Isuzu,Diesel,Isuzu D-Max 2021 for sale in Karachi,Automatic,3000cc,"52,180 km",7800000.0,D-Max,4.0
2009.0,Toyota,Petrol,Toyota Passo 2009 for sale in Karachi,Automatic,1000cc,"99,307 km",2050000.0,Passo,16.0
2021.0,Hyundai,Petrol,Hyundai Sonata 2021 for sale in Karachi,Automatic,2500cc,"14,800 km",9000000.0,Sonata,4.0
2024.0,Toyota,Hybrid,Toyota Corolla Cross 2024 for sale in Karachi,Automatic,1800cc,"5,319 km",8600000.0,Corolla Cross,1.0
2003.0,Toyota,Petrol,Toyota Prado 2003 for sale in Karachi,Automatic,2700cc,"126,000 km",7450000.0,Prado,22.0
2017.0,Toyota,Petrol,Toyota Fortuner 2017 for sale in Karachi,Automatic,2700cc,"108,621 km",10250000.0,Fortuner,8.0
2018.0,Suzuki,Petrol,Suzuki Wagon R 2018 for sale in Karachi,Manual,1000cc,"57,000 km",2140000.0,Wagon R,7.0
2023.0,Suzuki,Petrol,Suzuki Wagon R 2023 for sale in Karachi,Manual,1000cc,"10,000 km",3100000.0,Wagon R,2.0
2006.0,Suzuki,Petrol,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"61,056 km",775000.0,Cultus,19.0
2013.0,Suzuki,Petrol,Suzuki Swift 2013 for sale in Karachi,Manual,1300cc,"139,703 km",1700000.0,Swift,12.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1600cc,"79,367 km",4530000.0,Corolla,6.0
2017.0,Mazda,Petrol,Mazda Scrum Van 2017 for sale in Karachi,Automatic,660cc,"98,067 km",2500000.0,Scrum Van,8.0
2007.0,Toyota,Petrol,Toyota Belta 2007 for sale in Karachi,Automatic,1000cc,"136,869 km",1890000.0,Belta,18.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"59,000 km",5600000.0,Civic,4.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Automatic,660cc,"4,950 km",3325000.0,Alto,0.0
2022.0,Toyota,Petrol,Toyota Roomy 2022 for sale in Karachi,Automatic,1000cc,"18,383 km",3700000.0,Roomy,3.0
2007.0,Daihatsu,Petrol,Daihatsu Move 2007 for sale in Karachi,Automatic,660cc,"140,153 km",1500000.0,Move,18.0
2015.0,Toyota,Petrol,Toyota Passo 2015 for sale in Karachi,Automatic,1000cc,"64,129 km",2800000.0,Passo,10.0
2022.0,Toyota,Petrol,Toyota Fortuner 2022 for sale in Karachi,Automatic,2700cc,"39,639 km",14000000.0,Fortuner,3.0
2005.0,Toyota,Diesel,Toyota Corolla 2005 for sale in Karachi,Manual,2000cc,"200,000 km",1900000.0,Corolla,20.0
2021.0,Suzuki,Petrol,Suzuki Cultus 2021 for sale in Karachi,Automatic,1000cc,"43,551 km",3250000.0,Cultus,4.0
2012.0,Toyota,Hybrid,Toyota Prius 2012 for sale in Karachi,Automatic,1800cc,"145,000 km",3800000.0,Prius,13.0
2025.0,Deepal,Electric,Deepal S05 2025 for sale in Karachi,Automatic,cc,"1,500 km",14900000.0,S05,0.0
2017.0,Toyota,Petrol,Toyota Vitz 2017 for sale in Karachi,Automatic,996cc,"20,145 km",3700000.0,Vitz,8.0
2013.0,Daihatsu,Petrol,Daihatsu Hijet 2013 for sale in Karachi,Automatic,660cc,"180,000 km",1515000.0,Hijet,12.0
2011.0,Suzuki,Petrol,Suzuki Alto 2011 for sale in Karachi,Manual,1000cc,"147,852 km",1250000.0,Alto,14.0
2023.0,Toyota,Petrol,Toyota Corolla 2023 for sale in Karachi,Automatic,1600cc,"21,000 km",5750000.0,Corolla,2.0
2021.0,Daihatsu,Petrol,Daihatsu Mira 2021 for sale in Karachi,Automatic,660cc,"9,602 km",3100000.0,Mira,4.0
2015.0,Suzuki,Petrol,Suzuki Mehran 2015 for sale in Karachi,Manual,796cc,"77,000 km",1045000.0,Mehran,10.0
2003.0,Toyota,Petrol,Toyota Mark II 2003 for sale in Karachi,Automatic,2000cc,"142,000 km",2250000.0,Mark II,22.0
2022.0,Suzuki,Petrol,Suzuki Swift 2022 for sale in Karachi,Automatic,1200cc,"65,000 km",4175000.0,Swift,3.0
2024.0,KIA,Petrol,KIA Stonic 2024 for sale in Karachi,Automatic,1400cc,"28,000 km",5550000.0,Stonic,1.0
2017.0,Daihatsu,Petrol,Daihatsu Mira 2017 for sale in Karachi,Automatic,660cc,"80,000 km",2980000.0,Mira,8.0
2020.0,Audi,Petrol,Audi A6 2020 for sale in Karachi,Automatic,2000cc,"14,453 km",24000000.0,A6,5.0
2020.0,Toyota,Petrol,Toyota Roomy 2020 for sale in Karachi,Automatic,996cc,"41,032 km",3700000.0,Roomy,5.0
2006.0,BMW,Petrol,BMW 5 Series 2006 for sale in Karachi,Automatic,2500cc,"88,503 km",4350000.0,5 Series,19.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"69,500 km",4150000.0,Vezel,11.0
2015.0,Honda,Hybrid,Honda Vezel 2015 for sale in Karachi,Automatic,1500cc,"78,000 km",4175000.0,Vezel,10.0
2023.0,Suzuki,Petrol,Suzuki Wagon R 2023 for sale in Karachi,Manual,1000cc,"10,000 km",3100000.0,Wagon R,2.0
